ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,target
1082,0.27,0.023,0,0,0,0,0,0,0.119,0.0018,0,0,0,0.12,0,0,0,0,0,0.099,0,class3
1083,0.72,0.022,0,0,0,0,0,0,0.124,0.0011,0,0,0,0.115,0,0,0,0,0,0.108,0,class3
1084,0.58,0.029,0,1,0,0,0,0,0.096,0.0031,0,0,0,0.093,0,0,0,0,0,0.103,0,class3
1085,0.78,0.011,0,0,0,0,0,0,0.112,0.0031,0,0,0,0.137,0,0,0,0,0,0.082,0,class3
1086,0.53,0.0208,0,1,0,0,0,0,0.074,0.001,0,0,0,0.083,0,0,0,0,0,0.09,0,class3
1087,0.4,0.017,0,1,0,0,0,0,0.101,0.00065,0,0,0,0.109,0,0,0,0,0,0.093,0,class3
1088,0.25,0.0206,0,0,0,0,0,0,0.074,0.0049,0,0,0,0.08,0,0,1,0,0,0.092,0,class3
1089,0.54,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1090,0.78,0.0206,0,0,0,0,0,0,0.08,0.0023,0,0,0,0.093,0,0,0,0,0,0.086,0,class3
1091,0.73,0.023,0,0,0,0,0,0,0.074,0.0012,0,0,0,0.07458,0,0,0,0,0,0.099,0,class3
1092,0.66,0.014,0,0,0,0,0,0,0.089,0.0017,0,0,0,0.103,0,0,1,1,0,0.087,0,class3
1093,0.74,0.0206,0,1,0,0,0,0,0.123,0.0014,0,0,1,0.079,0,0,0,0,0,0.157,0,class3
1094,0.25,0.019,0,1,0,0,0,0,0.063,0.0034,0,0,0,0.078,0,0,0,0,0,0.081,0,class3
1095,0.46,0.03,0,0,0,0,0,0,0.161,0.00015,0,0,0,0.174,0,0,0,0,0,0.093,0,class3
1096,0.67,0.002,0,0,0,0,0,0,0.099,0.0026,0,0,0,0.138,0,0,0,0,0,0.072,0,class3
1097,0.54,0.0206,0,0,0,0,0,0,0.095,0.007,0,1,0,0.098,0,0,0,0,0,0.098,0,class3
1098,0.07,0.02,0,1,0,0,0,0,0.093,0.00094,0,0,0,0.11,0,0,0,0,0,0.084,0,class3
1099,0.36,0.041,0,0,0,0,0,0,0.139,0.0075,0,0,0,0.084,0,0,0,0,0,0.165,0,class2
1100,0.22,0.023,0,1,0,0,0,0,0.087,0.001,0,0,0,0.098,0,0,0,1,0,0.089,0,class3
1101,0.48,0.016,0,0,0,0,0,0,0.086,0.0003,0,0,0,0.092,0,0,0,0,0,0.093,0,class3
1102,0.56,0.0206,0,0,0,0,0,0,0.117,0.0006,0,0,0,0.105,0,0,0,0,0,0.111,0,class3
1103,0.15,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,1,0,0,1,0,0.099,0,class3
1104,0.31,0.0206,0,0,0,0,0,0,0.112,0.00189,0,0,0,0.116,0,0,0,0,0,0.097,0,class3
1105,0.66,0.0206,0,1,0,0,0,0,0.078,0.0023,0,0,0,0.077,0,0,0,0,0,0.102,0,class3
1106,0.23,0.013,0,0,0,0,0,0,0.072,0.0024,0,0,0,0.08,0,0,0,0,0,0.09,0,class3
1107,0.72,0.0206,0,0,0,1,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1108,0.4,0.006,0,0,0,0,0,0,0.079,0.00208,0,0,0,0.087,0,0,0,0,0,0.091,0,class3
1109,0.6,0.0206,0,0,0,0,0,0,0.11118,0.0011,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1110,0.58,0.023,0,1,0,0,0,0,0.104,0.0023,0,0,0,0.096,0,0,0,0,0,0.108,0,class3
1111,0.22,0.019,1,0,0,0,0,0,0.092,0.0012,0,0,0,0.105,0,0,0,0,0,0.087,0,class3
1112,0.61,0.0208,0,0,0,0,0,0,0.159,1e-05,0,0,0,0.14,0,0,0,0,0,0.113,0,class3
1113,0.72,0.009,0,1,0,0,0,0,0.079,0.00028,1,0,0,0.112,0,0,0,0,0,0.07,0,class3
1114,0.83,0.015,0,0,0,0,0,0,0.097,0.0017,0,0,0,0.099,0,0,0,1,0,0.098,0,class3
1115,0.34,0.044,0,0,0,0,0,0,0.273,0.027,0,0,0,0.222,1,0,0,1,0,0.122,0,class3
1116,0.82,0.014,0,0,0,1,0,0,0.076,0.0032,0,0,0,0.088,0,0,0,0,0,0.086,0,class3
1117,0.44,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1118,0.67,0.02,0,1,0,0,0,0,0.125,0.0043,0,0,0,0.124,0,0,0,0,0,0.101,0,class3
1119,0.53,0.02,1,1,0,0,0,0,0.063,0.0023,0,0,0,0.066,0,0,0,0,0,0.095,0,class3
1120,0.37,0.023,0,1,0,0,0,0,0.093,0.00208,0,0,0,0.113,0,0,0,0,0,0.082,0,class3
1121,0.73,0.02,0,0,0,0,0,0,0.119,0.0024,0,0,0,0.129,0,0,0,0,0,0.092,0,class3
1122,0.2,0.03,0,0,0,0,0,0,0.135,0.0002,0,0,0,0.105,0,1,0,0,0,0.129,0,class3
1123,0.34,0.029,0,0,0,0,0,0,0.144,4e-05,0,0,0,0.091,0,0,0,0,0,0.158,1,class3
1124,0.35,0.012,0,0,0,0,0,0,0.124,0.0025,0,0,0,0.111,0,0,0,0,0,0.112,0,class3
1125,0.59,0.057,0,0,0,0,0,0,0.372,2e-05,0,1,0,0.291,0,0,0,0,0,0.127,0,class3
1126,0.27,0.015,0,0,0,0,0,0,0.104,0.0019,0,0,0,0.10483,0,0,0,0,0,0.099,0,class3
1127,0.34,0.016,0,1,0,0,0,0,0.096,3e-05,0,0,0,0.099,0,0,0,0,0,0.097,0,class3
1128,0.66,0.006,0,0,0,1,0,0,0.121,0.0001,0,0,0,0.143,0,0,0,0,0,0.085,0,class3
1129,0.37,0.025,0,0,0,0,0,0,0.17,0.00054,0,1,0,0.121,0,0,0,0,0,0.14,0,class3
1130,0.59,0.02,0,0,0,0,0,0,0.106,0.0006,0,0,0,0.121,0,0,0,0,0,0.087,0,class3
1131,0.68,0.0206,0,1,0,0,0,0,0.11118,0.0006,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1132,0.72,0.018,0,0,0,0,0,0,0.151,1e-05,0,0,0,0.161,0,0,0,0,0,0.094,0,class3
1133,0.85,0.01,0,0,0,0,0,0,0.092,0.001,0,0,0,0.164,0,0,0,0,0,0.056,0,class3
1134,0.4,0.02,0,0,0,0,0,0,0.128,0.0027,0,0,0,0.126,0,0,0,0,0,0.102,0,class3
1135,0.64,0.031,0,0,0,0,0,0,0.136,0.00189,0,0,0,0.127,0,0,0,0,0,0.107,0,class3
1136,0.29,0.055,0,0,0,0,0,0,0.161,0.00015,0,0,0,0.1,0,0,0,1,0,0.161,0,class3
1137,0.43,0.026,0,0,0,0,0,0,0.087,0.002,0,0,0,0.078,0,0,0,0,0,0.113,0,class3
1138,0.79,0.012,0,0,0,0,0,0,0.088,0.002,0,0,0,0.104,0,0,0,0,0,0.085,0,class3
1139,0.66,0.017,0,1,0,0,0,0,0.086,0.0013,0,0,0,0.094,0,0,0,0,0,0.091,0,class3
1140,0.59,0.015,0,0,0,0,0,0,0.14,1e-05,0,0,0,0.16,0,0,0,0,0,0.088,0,class3
1141,0.71,0.014,0,0,0,0,0,0,0.077,0.00939,0,0,1,0.087,0,0,0,0,0,0.089,0,class2
1142,0.39,0.028,0,0,0,0,0,0,0.131,0.0015,0,1,0,0.104,1,0,0,0,0,0.126,0,class3
1143,0.51,0.028,0,0,0,0,0,0,0.109,8e-05,0,0,0,0.121,0,0,0,0,0,0.09,0,class3
1144,0.48,0.024,0,1,0,0,0,0,0.13,0.00189,0,0,0,0.105,0,0,0,0,0,0.124,0,class3
1145,0.73,0.017,0,1,0,0,0,0,0.107,0.0001,0,0,0,0.113,0,0,0,0,0,0.094,0,class3
1146,0.82,0.014,0,0,0,0,0,0,0.074,3e-05,0,0,0,0.143,0,0,0,0,0,0.052,0,class3
1147,0.52,0.014,0,0,0,0,0,0,0.117,0.0051,0,0,0,0.114,0,0,0,0,0,0.102,0,class3
1148,0.51,0.0206,0,0,0,0,0,0,0.111,0.00469,0,0,0,0.112,0,0,0,0,0,0.1,0,class3
1149,0.63,0.011,0,1,0,0,0,0,0.124,0.0024,0,0,0,0.145,0,0,0,0,0,0.085,0,class3
1150,0.47,0.028,0,0,0,0,0,0,0.096,0.0011,0,0,0,0.103,0,0,0,0,0,0.094,0,class3
1151,0.36,0.0206,0,0,0,0,0,0,0.187,0.0022,0,1,0,0.111,0,0,0,0,0,0.169,0,class3
1152,0.29,0.0206,0,0,0,0,0,0,0.09,0.00189,0,0,0,0.09,0,0,0,0,0,0.1,0,class3
1153,0.43,0.018,0,0,0,0,0,0,0.137,0.0026,0,1,1,0.134,0,0,0,0,0,0.102,0,class3
1154,0.76,0.01,0,1,0,0,0,0,0.091,0.0066,0,1,1,0.088,0,0,0,0,0,0.104,0,class3
1155,0.16,0.022,0,0,0,0,0,0,0.09,0.0011,0,0,0,0.092,0,0,0,0,0,0.098,0,class3
1156,0.3,0.032,0,0,0,0,0,0,0.123,0.0006,0,0,0,0.096,0,0,0,0,0,0.129,0,class3
1157,0.45,0.048,0,0,0,0,0,0,0.257,8e-05,0,0,0,0.214,0,0,0,0,0,0.12,0,class3
1158,0.52,0.0206,0,1,0,0,0,0,0.1,0.0009,0,0,0,0.127,0,0,0,0,0,0.079,0,class3
1159,0.56,0.0208,0,0,0,0,0,0,0.113,0.00189,0,0,0,0.12,0,0,0,0,0,0.094,0,class3
1160,0.59,0.036,0,0,0,0,0,0,0.094,5e-05,1,0,0,0.092,0,0,0,0,0,0.102,0,class3
1161,0.61,0.0206,0,0,0,0,0,0,0.129,0.0036,0,0,0,0.114,0,0,0,0,0,0.114,0,class3
1162,0.29,0.0206,0,0,0,0,0,0,0.146,0.00031,0,0,0,0.141,0,0,0,0,0,0.104,0,class3
1163,0.78,0.011,0,0,0,0,0,0,0.07,0.0025,0,0,0,0.076,0,0,0,0,0,0.092,0,class3
1164,0.35,0.0206,0,0,0,0,0,0,0.067,0.00189,0,0,0,0.075,0,0,0,0,0,0.09,0,class3
1165,0.62,0.0206,0,0,0,0,0,0,0.086,0.0037,0,0,0,0.095,0,0,0,0,0,0.091,0,class3
1166,0.7,0.002,0,0,0,0,0,0,0.059,0.0051,0,0,0,0.082,0,0,0,0,0,0.073,0,class3
1167,0.58,0.016,0,0,0,0,0,0,0.14,0.0015,0,1,0,0.127,0,0,0,0,0,0.11,0,class3
1168,0.73,0.015,0,1,0,0,0,0,0.077,0.0001,0,0,0,0.097,0,0,0,0,0,0.079,0,class3
1169,0.42,0.015,0,1,0,0,0,0,0.053,0.0051,0,0,0,0.07,0,0,0,0,0,0.076,0,class3
1170,0.45,0.018,0,0,0,0,0,0,0.128,0.00057,0,0,0,0.112,0,0,0,0,0,0.114,0,class3
1171,0.42,0.0206,0,0,0,0,0,0,0.101,0.00189,0,0,0,0.093,0,0,0,0,0,0.109,0,class3
1172,0.61,0.017,0,0,0,0,0,0,0.091,0.0013,0,0,0,0.093,0,0,0,0,0,0.098,0,class3
1173,0.73,0.013,0,1,0,0,0,0,0.101,0.008,0,0,0,0.108,0,0,0,0,0,0.093,0,class2
1174,0.79,0.016,1,0,0,0,0,0,0.11,0.0014,0,0,0,0.129,0,0,0,0,0,0.085,0,class3
1175,0.39,0.012,0,0,0,0,0,0,0.081,0.0007,0,0,0,0.082,0,0,0,0,0,0.099,0,class3
1176,0.13,0.0206,0,0,0,0,0,0,0.094,0.00189,0,0,0,0.103,0,0,0,0,0,0.091,0,class3
1177,0.47,0.043,0,0,0,0,0,0,0.189,0.00015,0,0,0,0.176,0,0,0,1,0,0.107,0,class3
1178,0.47,0.015,0,1,0,1,0,0,0.098,0.0015,0,0,0,0.113,0,0,0,0,0,0.086,0,class3
1179,0.34,0.023,0,1,0,0,0,0,0.149,1e-05,0,0,0,0.169,0,0,0,0,0,0.088,0,class3
1180,0.72,0.012,0,0,0,0,0,0,0.174,0.0029,0,1,0,0.1754,0,0,0,0,0,0.099,0,class3
1181,0.46,0.0206,0,1,0,1,0,0,0.139,0.0017,0,0,1,0.127,0,0,0,0,0,0.11,0,class3
1182,0.85,0.023,0,1,0,0,0,0,0.128,0.00025,0,0,0,0.121,0,0,0,0,0,0.104,0,class3
1183,0.4,0.018,0,0,0,0,0,0,0.062,0.0026,0,0,0,0.073,0,0,0,0,0,0.085,0,class3
1184,0.74,0.008,0,0,0,0,0,0,0.103,0.00025,0,0,0,0.141,0,0,0,0,0,0.073,0,class3
1185,0.43,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1186,0.83,0.0206,0,1,0,0,0,0,0.12,0.0016,0,0,0,0.092,0,0,0,0,0,0.129,0,class3
1187,0.41,0.031,0,1,0,0,0,0,0.134,0.00025,0,0,0,0.134,0,0,0,0,0,0.1,0,class3
1188,0.63,0.013,0,0,0,0,0,0,0.092,0.0058,0,0,0,0.098,0,0,0,0,0,0.094,0,class3
1189,0.93,0.004,0,0,0,1,0,0,0.077,0.0027,0,0,0,0.09,0,0,0,0,0,0.086,0,class3
1190,0.68,0.022,0,1,0,0,0,0,0.117,0.0004,0,0,0,0.136,0,0,0,0,0,0.086,0,class3
1191,0.28,0.022,1,1,0,0,0,0,0.089,0.0005,0,0,0,0.084,0,0,0,0,0,0.104,0,class3
1192,0.53,0.0206,0,1,0,0,0,0,0.127,8e-05,0,1,0,0.141,0,0,1,0,0,0.09,0,class3
1193,0.6,0.016,0,0,0,0,0,0,0.13,0.0017,0,0,0,0.123,0,0,0,0,0,0.104,0,class3
1194,0.59,0.025,0,1,0,0,0,0,0.09,0.00015,0,1,0,0.106,0,0,0,0,0,0.085,0,class3
1195,0.39,0.02,0,0,0,0,0,0,0.078,0.0017,0,0,0,0.093,0,0,0,0,0,0.084,0,class3
1196,0.52,0.018,0,0,0,0,0,0,0.102,0.0017,0,0,0,0.103,0,0,0,0,0,0.099,0,class3
1197,0.34,0.016,0,0,0,0,0,0,0.103,0.0012,0,0,0,0.142,0,0,0,0,0,0.073,0,class3
1198,0.6,0.018,0,0,0,0,0,0,0.059,0.00809,0,0,0,0.061,0,0,0,0,0,0.096,0,class1
1199,0.77,0.005,0,1,0,0,0,0,0.054,0.0013,0,0,0,0.062,0,0,0,0,0,0.086,0,class3
1200,0.85,0.011,0,1,0,0,0,0,0.132,0.00025,0,0,0,0.154,0,0,0,0,0,0.085,0,class3
1201,0.43,0.013,0,0,0,0,0,0,0.136,0.0011,0,0,0,0.14,0,0,0,0,0,0.097,0,class3
1202,0.83,0.009,0,1,0,0,0,0,0.056,0.0023,0,0,0,0.084,0,0,0,0,0,0.067,0,class3
1203,0.42,0.02,0,1,0,0,0,0,0.068,0.0028,0,0,0,0.078,0,0,0,0,0,0.087,0,class3
1204,0.54,0.025,0,0,0,1,0,0,0.128,0.00208,0,0,0,0.114,0,0,0,0,0,0.112,0,class3
1205,0.37,0.023,0,1,0,0,0,0,0.068,0.0026,0,0,0,0.072,0,0,0,0,0,0.094,0,class3
1206,0.7,0.017,0,0,0,0,0,0,0.141,2e-05,0,0,0,0.16,0,0,1,0,0,0.088,0,class3
1207,0.59,0.0206,0,0,0,0,0,0,0.141,0.0011,0,1,0,0.12,0,0,0,0,0,0.116,0,class3
1208,0.45,0.007,0,1,0,0,0,0,0.054,0.005,0,0,0,0.063,0,0,0,0,0,0.085,0,class3
1209,0.56,0.014,0,1,0,0,0,0,0.071,0.0022,0,0,0,0.099,0,0,0,0,0,0.072,0,class3
1210,0.64,0.01,0,1,0,0,0,0,0.145,0.0001,0,0,0,0.14616,0,0,0,0,0,0.099,0,class3
1211,0.2,0.024,0,0,0,0,0,0,0.113,0.0007,0,0,0,0.084,0,0,0,0,0,0.134,0,class3
1212,0.63,0.011,1,0,0,0,0,0,0.187,0.0002,0,0,1,0.197,0,0,0,0,0,0.095,0,class3
1213,0.58,0.019,0,0,0,0,0,0,0.123,5e-05,0,0,0,0.124,0,0,0,0,0,0.099,0,class3
1214,0.43,0.018,0,0,0,0,0,0,0.121,0.002,0,0,0,0.129,0,0,0,0,0,0.094,0,class3
1215,0.46,0.028,0,1,0,0,0,0,0.143,0.0011,0,0,0,0.11,0,0,0,0,0,0.13,0,class3
1216,0.6,0.02,0,1,0,0,0,0,0.113,0.0004,0,0,0,0.11,0,0,0,0,0,0.103,0,class3
1217,0.54,0.018,0,0,0,0,0,0,0.094,0.0018,0,0,0,0.094,0,0,0,0,0,0.1,0,class3
1218,0.8,0.028,0,1,0,0,0,0,0.225,0.0013,0,0,0,0.134,0,0,0,0,0,0.168,0,class3
1219,0.57,0.017,0,0,0,0,0,0,0.075,5e-05,0,0,0,0.093,0,0,0,0,0,0.081,0,class3
1220,0.86,0.02,0,0,0,0,0,0,0.079,5e-05,0,0,0,0.126,0,0,0,0,0,0.062,0,class3
1221,0.82,0.014,0,1,0,0,0,1,0.133,0.00015,0,0,0,0.134,0,0,0,0,0,0.1,0,class3
1222,0.69,0.024,0,0,0,0,0,0,0.127,1e-05,0,0,0,0.152,0,0,0,0,0,0.084,0,class3
1223,0.35,0.018,0,1,0,0,0,0,0.094,0.00044,0,1,0,0.11,0,0,0,0,0,0.086,0,class3
1224,0.3,0.034,0,0,0,0,0,0,0.129,0.00076,0,0,0,0.084,0,0,0,0,0,0.153,0,class3
1225,0.59,0.036,0,0,0,0,0,0,0.112,0.0009,0,0,1,0.096,0,0,0,0,0,0.116,0,class3
1226,0.28,0.002,0,0,0,0,0,0,0.002,0.047,0,0,0,0.002,0,0,0,0,0,0.084,0,class1
1227,0.68,0.0206,0,1,0,0,0,0,0.104,0.00096,0,0,1,0.104,0,0,0,0,0,0.1,0,class3
1228,0.82,0.006,0,0,0,0,0,0,0.139,0.0005,0,0,0,0.161,0,0,0,0,0,0.086,0,class3
1229,0.69,0.017,0,0,1,0,0,0,0.116,0.0013,0,1,0,0.122,0,0,0,0,0,0.095,0,class3
1230,0.32,0.029,0,1,0,0,0,0,0.128,0.0012,0,0,0,0.114,0,0,0,0,0,0.112,0,class3
1231,0.45,0.018,0,1,0,0,0,0,0.094,0.0002,0,0,0,0.111,0,0,0,0,0,0.084,0,class3
1232,0.65,0.02,0,0,0,0,0,0,0.078,0.01,0,0,0,0.07792,0,0,0,0,0,0.1,0,class2
1233,0.39,0.066,0,0,0,0,0,0,0.248,0.00189,0,0,0,0.28,0,0,0,1,0,0.089,0,class3
1234,0.34,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1235,0.64,0.012,0,0,0,0,0,0,0.119,0.0014,0,0,0,0.121,0,0,0,0,0,0.098,0,class3
1236,0.67,0.01,0,0,0,0,0,0,0.048,0.046,0,0,0,0.049,0,0,0,0,0,0.098,0,class1
1237,0.7,0.009,0,0,0,0,0,1,0.104,7e-05,0,1,0,0.124,0,0,0,0,0,0.083,0,class3
1238,0.59,0.024,0,0,0,0,0,0,0.08,0.0044,0,0,0,0.081,0,0,0,0,0,0.098,0,class3
1239,0.32,0.016,0,0,0,0,0,0,0.134,0.0006,0,0,0,0.112,0,0,0,0,0,0.12,0,class3
1240,0.5,0.02,0,0,0,0,0,0,0.116,0.0028,0,0,0,0.092,0,0,0,0,0,0.126,0,class3
1241,0.77,0.024,0,1,0,0,0,0,0.1,0.0009,0,0,0,0.124,0,0,0,0,0,0.08,0,class3
1242,0.25,0.022,0,0,0,0,0,0,0.112,0.0011,0,0,0,0.115,0,0,0,0,0,0.098,0,class3
1243,0.74,0.012,0,0,0,0,0,0,0.071,0.022,0,0,0,0.064,0,0,0,0,0,0.111,0,class1
1244,0.24,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1245,0.39,0.028,0,0,0,0,0,0,0.099,0.0015,0,0,1,0.104,0,0,0,1,0,0.095,0,class3
1246,0.56,0.014,0,0,1,0,0,0,0.088,0.0022,0,1,1,0.114,0,0,0,0,0,0.077,0,class3
1247,0.17,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1248,0.48,0.012,0,1,0,0,0,0,0.097,0.0008,0,0,0,0.107,0,0,0,0,0,0.09,0,class3
1249,0.68,0.02,0,0,0,0,0,0,0.109,0.00095,0,0,0,0.094,0,0,0,0,0,0.115,0,class3
1250,0.61,0.0208,0,1,0,0,0,0,0.128,2e-05,0,0,0,0.136,0,0,0,0,0,0.094,0,class3
1251,0.48,0.014,0,0,0,0,0,0,0.08,0.0005,0,0,0,0.091,0,0,0,0,0,0.088,0,class3
1252,0.55,0.003,0,0,0,0,0,0,0.061,0.00081,0,0,0,0.113,0,0,0,0,0,0.054,0,class3
1253,0.41,0.023,0,0,0,0,0,0,0.114,0.0036,0,0,0,0.11491,0,0,0,0,0,0.099,0,class3
1254,0.45,0.023,0,0,0,0,0,0,0.092,0.0019,0,0,0,0.088,0,0,0,0,0,0.104,0,class3
1255,0.59,0.038,0,0,0,0,0,0,0.263,0.0011,0,0,0,0.155,0,0,0,0,0,0.17,0,class3
1256,0.3,0.022,0,0,0,0,0,0,0.099,0.0025,0,0,0,0.096,0,0,0,0,0,0.104,0,class3
1257,0.26,0.0174,0,0,0,0,0,1,0.07,0.00939,0,0,0,0.074,0,0,0,0,0,0.095,0,class2
1258,0.64,0.028,0,0,0,0,0,0,0.13,0.0015,0,0,0,0.111,0,0,0,0,0,0.116,0,class3
1259,0.42,0.0206,0,0,0,0,0,0,0.149,0.00012,0,1,0,0.143,0,0,0,0,0,0.104,0,class3
1260,0.64,0.0206,0,0,0,0,0,0,0.098,0.0002,0,1,0,0.136,0,0,0,0,0,0.072,0,class3
1261,0.55,0.024,0,1,0,0,0,0,0.133,0.0027,0,0,0,0.132,0,0,0,0,0,0.1,0,class3
1262,0.67,0.0206,0,0,0,0,0,0,0.124,0.00045,0,1,0,0.122,0,0,0,0,0,0.102,0,class3
1263,0.73,0.022,0,0,0,0,0,0,0.134,0.0019,0,0,0,0.114,0,0,0,0,0,0.116,0,class3
1264,0.82,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1265,0.6,0.013,0,1,0,0,0,0,0.119,0.0025,0,0,0,0.135,0,0,0,0,0,0.088,0,class3
1266,0.88,0.0206,0,0,0,0,0,0,0.078,0.0029,0,0,0,0.1,0,0,0,0,0,0.078,0,class3
1267,0.27,0.019,0,1,0,0,0,0,0.094,0.0023,0,0,0,0.089,0,0,0,0,0,0.104,0,class3
1268,0.75,0.0208,0,0,0,0,0,0,0.172,0.00025,0,1,0,0.171,0,0,0,0,0,0.101,0,class3
1269,0.07,0.0174,0,1,0,0,0,0,0.137,0.015,0,0,0,0.133,0,0,0,0,0,0.103,0,class2
1270,0.33,0.015,0,0,0,0,0,0,0.157,0.0002,0,0,0,0.172,0,0,0,1,0,0.091,0,class3
1271,0.67,0.014,0,0,0,0,0,0,0.124,0.0023,0,0,0,0.144,0,0,0,0,0,0.086,0,class3
1272,0.16,0.0174,0,0,0,0,0,0,0.098,0.0097,0,0,0,0.076,0,0,0,0,0,0.13,0,class2
1273,0.29,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1274,0.83,0.0144,0,0,0,0,0,0,0.123,0.00077,0,1,0,0.124,0,0,0,0,0,0.099,0,class3
1275,0.77,0.022,0,0,0,0,0,0,0.072,0.0007,0,0,0,0.062,0,0,0,0,0,0.116,0,class3
1276,0.36,0.015,0,0,0,0,0,0,0.116,0.00058,0,0,0,0.124,0,0,0,0,0,0.093,0,class3
1277,0.41,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1278,0.29,0.016,0,0,0,0,0,0,0.097,0.0046,0,0,0,0.087,0,0,0,0,0,0.112,0,class3
1279,0.79,0.02,0,0,0,0,0,0,0.107,0.0051,0,1,0,0.104,0,0,0,0,0,0.104,0,class3
1280,0.79,0.0174,0,0,0,0,0,0,0.144,0.0068,0,0,0,0.111,0,0,0,0,0,0.129,0,class2
1281,0.63,0.0206,0,0,0,0,0,0,0.11118,0.00189,1,0,0,0.11207,0,0,0,0,0,0.099,0,class3
1282,0.59,0.018,0,0,0,0,0,0,0.162,2e-05,0,0,0,0.164,0,0,0,0,0,0.099,0,class3
1283,0.4,0.018,0,0,0,0,0,0,0.15,0.0011,0,0,0,0.145,0,0,0,0,0,0.104,0,class3
1284,0.34,0.038,0,0,0,0,0,0,0.205,1e-05,0,0,0,0.111,1,0,0,1,0,0.184,1,class3
1285,0.56,0.071,0,0,0,0,0,0,0.223,2e-05,0,0,0,0.222,0,0,0,0,0,0.1,0,class3
1286,0.64,0.02,0,0,1,0,0,0,0.152,0.00073,0,1,1,0.131,0,0,0,0,0,0.115,0,class3
1287,0.2,0.048,0,1,0,0,0,0,0.022,1e-05,0,0,0,0.02217,0,0,0,0,0,0.099,0,class3
1288,0.37,0.017,0,0,0,0,0,0,0.087,0.027,0,0,0,0.0877,0,0,1,0,0,0.099,0,class3
1289,0.68,0.018,0,0,1,0,0,0,0.104,0.0026,0,0,0,0.095,0,0,0,0,0,0.11,0,class3
1290,0.21,0.022,1,0,0,0,0,0,0.132,0.00083,0,0,0,0.133,0,0,0,0,0,0.099,0,class3
1291,0.79,0.013,0,0,0,0,0,0,0.092,0.0024,0,0,0,0.1,0,0,0,0,0,0.092,0,class3
1292,0.44,0.024,0,0,0,0,0,0,0.061,0.0059,0,0,0,0.06149,0,0,0,0,0,0.099,0,class3
1293,0.48,0.025,0,1,0,0,0,0,0.081,0.0012,0,0,0,0.089,0,0,0,0,0,0.091,0,class3
1294,0.33,0.02,1,0,0,0,0,0,0.139,0.0018,0,0,0,0.137,0,0,0,0,0,0.102,0,class3
1295,0.32,0.024,0,1,0,0,0,0,0.121,0.001,0,0,0,0.101,0,1,0,0,0,0.12,0,class3
1296,0.19,0.018,0,0,0,0,0,0,0.092,0.0018,1,0,0,0.09274,0,0,0,0,0,0.099,0,class3
1297,0.44,0.015,0,1,0,0,0,0,0.048,0.041,0,0,0,0.041,0,0,0,0,0,0.116,0,class1
1298,0.6,0.024,0,1,0,0,0,0,0.077,0.0004,0,0,0,0.078,0,0,0,0,0,0.099,0,class3
1299,0.56,0.023,0,0,0,0,0,0,0.085,0.0005,0,0,0,0.105,0,0,0,0,0,0.081,0,class3
1300,0.47,0.024,0,0,0,0,0,0,0.102,0.0019,0,0,0,0.078,0,0,0,0,0,0.131,0,class3
1301,0.6,0.017,0,0,0,0,0,0,0.103,0.0014,0,0,0,0.116,0,0,0,0,0,0.089,0,class3
1302,0.65,0.018,1,1,0,0,0,0,0.078,0.0016,0,0,0,0.085,0,0,0,0,0,0.092,0,class3
1303,0.27,0.023,1,1,0,0,0,0,0.132,0.0014,0,0,0,0.14,0,0,0,0,0,0.094,0,class3
1304,0.45,0.018,1,0,0,0,1,0,0.089,0.0016,0,0,0,0.112,0,0,0,0,0,0.08,0,class3
1305,0.36,0.02,0,0,0,0,0,0,0.096,0.00189,0,0,0,0.112,0,0,0,0,0,0.086,0,class3
1306,0.39,0.027,0,1,0,0,0,0,0.091,0.003,0,0,0,0.098,0,0,0,0,0,0.092,0,class3
1307,0.72,0.022,0,0,0,0,0,0,0.098,0.015,0,0,0,0.076,0,0,0,0,0,0.129,0,class2
1308,0.31,0.025,0,0,0,0,0,0,0.085,0.0022,0,0,0,0.105,0,0,0,0,0,0.081,0,class3
